Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
WKND!,Brennan Heart,party,True,1069,"I won't waste my life
Staying locked inside
I will roam with legends
That make me lose my mind

I was born to raid the weekend
From Thursday night till Sunday evening
Wreck my eardrums, sound gets rough
Tell everybody to fuck off, fuck off

I won't waste my life
Staying locked inside
I will roam with legends
That make me lose my mind
I was born to raid the weekend
From Thursday night till Sunday evening
Wreck my eardrums, sound gets rough
Tell everybody to fuck off, fuck off
Tell everybody to fuck off, fuck off

I won't waste my life
Staying locked inside
I will roam with legends
That make me lose my mind
I was born to raid the weekend
From Thursday night till Sunday evening
Wreck my eardrums, sound gets rough
Tell everybody to fuck off, fuck off (fuck off, fuck off )

I won't waste my life

Tell everybody to fuck off, fuck off


I was born to raid the weekend
From Thursday night till Sunday evening
Wreck my eardrums, sound gets rough
Tell everybody to fuck off, fuck off

I won't waste my life

Tell everybody to fuck off, fuck off

I won't waste my life"
Weltraum,Tarek K.I.Z,aggressive,True,1924,"Tony D
Der Zerstörer, ey, der Damager
Drunken Masters, hört ma' zu
Tarek K.I.Z (Ahh, geh zur Seite), ahh

Ich bin ein Kampfroboter, Adern dick wie Kabel (Hrr)
Der Blitz hat mich getroffen (Yeah), Akku aufgeladen (Eh)
Tony D zieht dich aus dem Studio an den Haaren
Ich komme aus dem Weltraum, um euch zu versklaven
Triff uns Brandenburger Tor, wie wir Touristen boxen
Beim Schulamoklauf hab'n wir zurückgeschossen
Bis die NASA schafft, uns auf dеn Mars zu fliegen
Gibt es kеine Möglichkeit, uns abzuschieben (Ne)

Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Sind gefloh'n aus der Militärbasis
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Tony D und Tarek, T-T-Tony D und Tarek

Springe aus dem Auto bei hundert km/h
Knochen sind gebrochen, aber ist egal
Die Bull'n stürm'n den Puff (Yeah), ich box' das SEK (Yeah)
Fick' dein MMA, hier kommt Tony Damager (Bumm)
Hoffentlich werd' ich Albaner in mei'm nächsten Leben
Ich hab' geschwor'n, ich werde Batman töten
Sitze nackt in der Bahn mit 'ner Kettensäge
Starre dich an und führe Selbstgespräche (Ey)

Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Sind gefloh'n aus der Militärbasis
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Tony D und Tarek, T-T-Tony D und Tarek

Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Wir kommen aus dem Weltraum, um euch zu versklaven
Sind gefloh'n aus der Militärbasis
Wir kommen aus dem Weltraum, um euch zu versklaven
Tony D und Tarek, T-T-Tony D und Tarek"
Immortals,Mqx,loneliness,True,469,"Ooh
Dadadada-da
Dadadada-da-da-da-dada
Drifting away
Moving apart, never stopping
Never hoped it to stop
Now I'm feeling the space surrounding my heart
Ooh-ooh, I'd never run away
Ooh-ooh, but I'll never be the same
Put me in for a ride (ooh-ooh)
Put me in for a ride
Ooh-ooh, take hold of me
Drifting away
Moving apart, never stopping
Never hoped it to stop
Now I'm feeling the space surrounding my heart
Ooh-ooh, I'd never run away
Ooh-ooh, but I'll never be the same"
Wasteland,Dead by April,loneliness,True,1414,"Is there something wrong, inside my head?
My blood runs cold
Is there poison in the water?

Do I obey the narrative or do the narrative obey me
I'm like a moth
I'm catching flames
Will I ever see?

My mind is a wasteland and I can't get out
I'm running out of time
My wasteland built by anxiety
This might be the end of me

Bow down for the new generation Z
Oh, the wasteland we're in
Consuming our minds
Devouring my heart

My mind is a wasteland and I can't get out
I'm running out of time
My wastеland built by anxiety
This might be the еnd of me

Cancel me I shouldn't be allowed to talk
The wolves are at my door
They're hiding in the dark
Oh, drag me down
I feel the cold
The world around, it is burning out and
We're alone
No more faith
We all shall burn
You know what is real
The blow is
What I feel
Destroyed inside my legacy

Is there something wrong, inside my head?
My blood runs cold, is there poison in the water?
We cannot hide, from ourselves
In the depths of my mind there's an alarming sign

My mind is a wasteland and I can't get out
I'm running out of time
My wasteland built by anxiety
This might be the end of me
My mind is a wasteland and I can't get out
Im running out of time
My wasteland built by anxiety
This might be the end of me
(This might be the end of me)

My mind is a wasteland and I can't get out
I'm running out of time
My wasteland built by anxiety
This might be the end of me"
Rap über Hass,K.I.Z,aggressive,True,3438,"[Intro: Dr. Bernd Baumann & 
Tarek K.I.Z
]
Denn natürlich müssen wir darüber reden
Dass der Bundespräsident persönlich eine Veranstaltung empfiehlt, auf der Sänger gröl'n
Wie gerne sie, wörtlich: Messerkling'n in Journalistenfressen ramm'n
Wie gern sie sich an brennenden Deutschlandfahnen wärmen
Und christliche Bibeln ins Feuer hinterher werfen
Wiе gerne sie – hör'n Siе doch zu, Frau Göring-Eckardt – wie gerne sie schwangere Frau'n in den Bauch treten und sich dann an der Fehlgeburt vergehen
Das ist so gewaltverherrlichend, das ist so deutschfeindlich
Das ist so christenfeindlich (K.I.Z!)

Es sind dreißig Grad, aus dem Benz kommt Babygeplärr
Denn ich brate mir den Säugling grade medium-rare
„Ich werd' dich umbringen“ steht in meinem Tinder-Profil
Wenn ich sterbe, dann entsorgt mich auf der Mülldeponie
Ich schick' dein'n Opa (Deine Tochter, deine Schwester ins Licht)
Doch es ist schwer, richtig zu zielen, wenn der Cadillac hüpft
Ich mache zweitausend Klimmzüge
Wenn gerade keine Hassmaske da ist, schneid' ich drei Löcher in die Chipstüte
Der Bulle fällt von sei'm Polizeipferd
Weil ich es geköpft habe mit ei'm Samuraischwert
Nun das beste Wortspiel weit und breit
Ich bin kein gefror'ner See, doch ich mach' dich nach dem Einbruch kalt

Rap über Hass, das ist mein Gebiet
Ich rapp'-rapp' über Hass, in fast jedem Lied
Rap, Rap über Hass, das ist mein Gebiet
Gewalt ist keine Lösung und das soll sie auch nicht sein

Rap über Hass, das ist mein Gebiet
Ich rappe über Hass, in fast jedem Lied
R-R-Rap über Hass, das ist mein Gebiet
Gewalt ist keine Lösung und das soll sie auch nicht sein

Scheiße auf Drip, check, ich hab' Sixpack
Bullen gurgeln meinen Pisstest
Wenn du in die Crew hineinwillst
Bring mir den Kopf von Julian Reichelt
Ich mach' ein'n Drive-by währ'nd der Taxifahrt
Steig' von der Guillotine und zwei Köpfe wachsen nach
Lass' mit deiner weißen Haut meine Villa tapezier'n
Wenn ich sterbe, soll'n meine Kinder mich frittier'n
Meine weiße Flagge, sie ist in der Reinigung (K.I.Z!)
Wir machen eure Kids kaputt wie Heidi Klum
Mit frauenfeindlichem, antisemitischem Dreck
Leute denken, wir hätten was aus der Bibel gerappt

Rap über Hass, das ist mein Gebiet
Ich rappe über Hass, in fast jedem Lied
R-R-Rap über Hass, das ist mein Gebiet
Gewalt ist keine Lösung und das soll sie auch nicht sein

Ah, gegen ein Croissant und ein Käffchen
Gesteh' ich beim Verhör jeden Mord, den sie möchten
Ich wart' bei dir zuhaus und werd' dich töten wie Asbest
Demonstrier'n mit Polizeischutz ist wie Fehl'n mit Attest
Ich steppe aus dem Beichtstuhl und werf' den ersten Stein
Du findst Gewalt nicht lustig? Muss man wohl dabei gewesen sein
Nach dem Selbstmordattentat schmeiß' ich eine Ibuprofen
Ich ficke Nazis wie Sophia Loren
Trage nix außer Pumpgun unterm selbstgeschoss'nen Nerz
Flexe anormal auf Staat sein'n Nacken so wie Friedrich Merz
Rap über Hass geht ma' wieder Top Ten
Und ich ex' das Zyankali vor der BPjM

Rap über Hass, das ist mein Gebiet
Ich rapp'-rapp' über Hass, in fast jedem Lied
Rap, Rap über Hass, das ist mein Gebiet
Gewalt ist keine Lösung und das soll sie auch nicht sein

Rap über Hass, das ist mein Gebiet
Ich rappe über Hass, in fast jedem Lied
R-R-Rap über Hass, das ist mein Gebiet
Ich rappe über Hass, in fast jedem Lied
R-R-Rap über Hass, das ist mein Gebiet
Ich rappe über Hass, in fast jedem Lied
R-R-Rap über Hass, das ist mein Gebiet
Gewalt ist keine Lösung und das soll sie auch nicht sein"
New Reality,The Word Alive,loneliness,True,1184,"Can you taste the fear in the back of my throat?
So terrified and I'm shaking like a tremor
Face down on a bed of nails
I swallowed a pill

Welcome to your new reality
Is it everything that you thought it would be?
Slow fade eternally
Is this what you wanted?
Is this what you wanted?
Welcome to your new reality
(New reality)

Sweat on my palms, starin' at the wall
Screamin' for help, can you hear me at all?
Can't shake the feeling, I've had too much
Checking my pulse, ice cold to the touch

Watch out, watch out
There's no going back now

Welcome to your new reality
Is it everything that you thought it would be?
Slow fade eternally
Is this what you wanted?
Is this what you wanted?
(Welcome to your new reality)
(New reality)

(Three, two, one)
Go, yeah

Are we running out of time? I'm here to let you know
The world is eating itself
It's time to let it go
Let it go

Welcome to your new reality
Is it everything that you thought it would be?
Slow fade eternally
Is this what you wanted?
Is this what you wanted?
Welcome to your new reality (Your new reality)
Is it everything that you thought it would be?
Slow fade eternally
Is this what you wanted?
Is this what you wanted?"
Summertime,Kontra K,lovemaking,True,2350,"Kiss me hard before you go
Summertime sadness

Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best (Ey)

Ich seh' dich heute noch wie gestern, wie du mir sagst, dass du mich liebst
Deine babyblau’n Augen sind wie Feuer für mein Benzin
Du bist wie Gang, wenn wir allein sind, mein Fan und Nummer-eins-Hit
Wenn du gehst, bin ich nicht komplett, wie die Jackson Fivе ohne Michael
Du bist der Nagеl in meinem Sarg, doch auch die Blum'n an meinem Grab
Du bist das Beste, was davor war, und mein ganzes Leben danach
Du machst Krieg in mei'm Kopf, doch meinem Herzen gibst du Frieden
Baust der Welt ein Mosaik aus den Scherben, die um mich liegen
Du bist wie Blaulicht in der Nacht, machst die ganze Nachbarschaft wach
Bin ich am nächsten Morgen nicht da, gehst du mich suchen

Bei dir wird alles anders, als es mal war, es fühl’n sich Jahre an wie ein Tag
Sogar die schlimmsten, die ich hab', werden zu guten

Kiss me hard before you go
Summertime sadness
I just wanted you to know
That, baby, you the best
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh

Ich weiß, du hasst es, wenn ich wieder weg bin, weil du weißt, wie giftig Stress ist
Denn instinktiv, weil du mich liebst, spürst du, was für mich schlecht ist
Und wenn ich wieder nicht rede, weil ich lügen bei dir nicht könnte
Siehst du einfach rein in mein'n Kopf, als könnten deine Blicke mich röntgen
Ich bin die Quelle deiner Trän'n, doch auch der Grund, warum sie vergeh'n
Alle Träume, die sie dir klauten, bring' ich zurück zu dir, wenn du schläfst
Und sogar die Dreckstage mach' ich nur für dich perfekt
Und jede Matratze auf dem Boden zu einem Kingsize-Bett
Ich schieb' die grau’n Wolken beiseite, weil die Sonne scheint, wenn du lachst
Denn ein halbes Leben lang musst ich dich suchen

Bei dir wird alles anders, als es mal war, es fühl’n sich Jahre an wie ein Tag
Sogar die schlimmsten, die ich hab', werden zu guten

Kiss me hard before you go (Küss mich nochmal)
Summertime sadness (Als wär’s das letzte Mal)
I just wanted you to know (Denn seit dem ersten Tag)
That, baby, you the best (Bist du das Beste, was ich hab')
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh"
Selbstjustiz,K.I.Z,aggressive,True,2919,"Klosterschüler im Zölibat!
Klosterschüler im Zölibat!

8 Uhr Morgens - Ich sitz' auf dem Weg zur Arbeit im Bus
Les' in der BILD-Zeitung nach, was heute getan werden muss
Zeit, einzugreifen, denn das Volk fühlt sich verraten -
Ich hol' Katzen vom Baum und helf' alten Leuten über die Straße;
Reit' mit Lasso durch die Hood und nehme Kinder gefangen
Setze sie im Klassenraum ab und binde sie an;
Steh' am Kotti und schrei ""Tut was! Ihr lebt in diesem Land!""
Konfiszier' den Alk und drück' den Pennern Besen in die Hand;
Hol' das Gewehr raus und die Prostituierten kreischen:
Ihr geht nich' auf'n Strich - Hartz IV muss reichen!
Das ist Kapitalismus mit menschlichem Antlitz:
Du darfst keine Knarre tragen, bei mir ist das was anderes!
Ich halte fremden Frauen den Kopf fest und überprüf' die Jochbeine -
Sag', wer dich geschlagen hat oder du kriegst noch eine!
Wenn du zum Bürgeramt willst, musst du vorbei an mir;
Den deutschen Pass kriegst du erst, wenn du Kaiser Wilhelm salutierst!

Diese Welt ist voll mit Verrückten!
Ihr dachtet, dass es keine Helden mehr gibt?
K.I.Z. tragen Richterperücken -
Wir fahren durch dein' Block und üben Selbstjustiz!

Schluss mit Ärzten, die Skalpelle in deinem Bauch vergessen
Verbrenn' Feuerwehrmänner, wenn sie dein Haus nicht löschen
Polizei ist eine Gang - Politiker sind Mafia-Paten
Ich bin das Gesetz; Renn' vom Waffen- in den Plattenladen! 
Was and'res zu verkaufen, ist Tabu -
Im Fernsehen lachst du Bauern aus, die genauso sind wie du
Sie füttern dich mit Gammelfleisch, spritzen Drogen in's Gemüse -
Box den Ladendetektiv in die Dosenpyramide!
Ich lynche Nachbarn, weil sie unhöflich sind -
Wie oft muss ich niesen? Nie hat man mir Gesundheit gewünscht!
Ihr verpestet die Bahn mit Schweiß; verbietet mir dann, S-Bahn zu surfen
Ihr wurdet Bullen, weil ihr zu feige seid, Verbrecher zu werden
Und wollt ewiges Leben, ernährt euch von Seelen;
Überwacht mein Ghetto mit diamantbesetzten Hörgeräten
Kanaken an die Macht, wie in den Vereinigten Staaten:
Endlich kann Obama die Weißen versklaven!


Ackermann, du Arschloch - Ich zeige dich an!
Ich wähle 110, aber keiner geht ran 
Ich spreche zu euch, 5 Minuten vor dem Weltuntergang:
Bevor sie es verzocken - Holt das Geld von der Bank!
Sie wollen es von den Armen nehmen und den Reichen schenken
Wir sollen umsonst arbeiten, wie muttergefickte Heinzelmännchen
Wenn sie versuchen, mich aus dem Kiez zu verdrängen
Zünd' ich ein Auto an, um die Mieten zu senken!
Ich bin im Bundestagsklo und puste Kokain vom Spülkasten
Sie kommandier'n unsere Kinder durch sprechende Spielsachen!
Sie sind Schuld am 11. 9. und wir soll'n den Kopf hinhalten
Was können wir dafür, dass ihre Piloten besoffen in's Cockpit steigen?
Die grauen Herren machen einen Haufen Geld mit Särgen
Drucken Titten auf Plakaten, damit wir bei Autounfällen sterben!
Dann nehmen sie lachend unser Rettungspaket
Und hauen ab mit ihrem Raumschiff auf den nächsten Planet!"
Palmen aus Plastik,Bonez MC,selfdetermination,True,2515,"Unter Palmen aus Plastik
Am Meer aus Benzin
Ohne Sand, aber macht nichts
Drehe Runden aufm Roller
Wird 'n bisschen kalt, wenn es Nacht ist
Ich verbrenne mein Weed
Unter Palmen aus Plastik

Sommer
Über den Dächern meiner Stadt riecht die Luft nach Marihuana
Der Benz frisch gewaschen, Baby, Kokosnussduft
Tausend Fotos im Suff, was für 'ne Karriere (Ja)
Heute druff, morgen sind wir Millionäre (Haha)
Fünfhundert Pferde, ich gucke in die Sterne (Boh)
Schicke einen Gruß an meine Jungs in die Ferne
Haramburger Kiez, Sonne aus der Röhre
Fingernagel fake und die Hautfarbe Möhre
Meine Welt ist aus Plastik, doch macht nix, ich wäre
Auch 187, wenn es diesen Hype nicht mehr gäbe (Ihr Fotzen)
Sie bringt mir Cornflakes und Hörnchen ans Bett
Wieder lässt sie mir keine Wahl (Haha)
Und die ganzen Nachbarn hör'n uns beim Sex
Aber mir ist es scheißegal

Ich häng' auf mei'm Kiez
Unter Palmen aus Plastik
Am Meer aus Benzin
Ohne Sand, aber macht nichts
Drehe Runden aufm Roller
Wird 'n bisschen kalt, wenn es Nacht ist
Ich verbrenne mein Weed
Unter Palmen aus Plastik

Sommer
Über den Dächern meiner Stadt riecht die Luft nach Marihuana
Der Alfa mattschwarz wie die Raben in der Luft
Die Sonne scheint hinter der Skyline wie niemals am Ballermann
Wird es heiß, wird Berlin zu meinem Panama
Hab' ganz Wien hinter mir wie David Alaba
Statt mit Vatos Locos häng' ich ab mit Araber
Palmen aus Plastik (Ah), aus Silikon sind die Bräute
R-A, Wien, Ghost, ganz oben am Gebäude (
Boh, boh, boh
)
Chill' am Balkon, rauch' Blunts und ich träume
Mein Meer klingt wie Motorgeräusche (
Brr
)
Lebe nur meinen Traum, wenn er echt ist
Filme gibt es tausend auf Netflix (Ey)
Die Sonne macht die Haut braun wie Nesquik (Ahh)
Countdown zu Zukunft, Camora ist endlich lebendig

Ich häng' auf mei'm Kiez
Unter Palmen aus Plastik
Am Meer aus Benzin
Ohne Sand, aber macht nichts
Drehe Runden aufm Roller
Wird 'n bisschen kalt, wenn es Nacht ist
Ich verbrenne mein Weed
Unter Palmen aus Plastik

Sommer
Über den Dächern meiner Stadt riecht die Luft nach Marihuana
Sommer
Über den Dächern meiner Stadt riecht die Luft nach Marihuana

Ich häng' auf mei'm Kiez
Unter Palmen aus Plastik
Am Meer aus Benzin
Ohne Sand, aber macht nichts
Drehe Runden aufm Roller
Wird 'n bisschen kalt, wenn es Nacht ist
Ich verbrenne mein Weed
Unter Palmen aus Plastik

(Unter Palmen aus Plastik)
(Am Meer aus Benzin)
(Ohne Sand, aber macht nichts)
(Drehe Runden aufm Roller)
(Wird 'n bisschen kalt, wenn es Nacht ist)
(Ich verbrenne mein Weed)
(Unter Palmen aus Plastik)"
Do Or Die,Magnolia Park,aggressive,True,2142,"(Yeah, yeah, ayy, ayy, ayy)
I don't wanna die, I don't wanna die young
It's a fight to survive, we're suicidal
I don't wanna die, I don't wanna die young
It's a fight to survive, we're suicidal (Ayy, ayy, ayy)

I walk in the building to burn it
Setting a fire, they all getting murdered (On God)
I'm feeling my demons returning
Fuck up again, and I guess I'm not learning (On God)
Got the opposition nervous
Y'all are really only tough on the surface ('Kay)
I'm living through all of these curses
Bringing the pain and they know that I'm hurting (Yeah)
Not affectionate, my face is still expressionless
Take his head off clean, Sleepy Hollow, I'm collecting it (Ayy, ayy)
Messing with a king, hit the dirt, you gon' rest in it (Ayy)
I'm meant for this, you try to take it from me, blow your head to bits

It's do or die, we live to fight
So don't let me drown, don't let me drown
Don't let me drown, don't let me drown
We'll breach the skies, it's flooding in my mind
Don't let me drown, don't let me drown
Don't let me drown (Yo)

Think I got a problem why I'm always in my head
Really going back to my old ways
Running so low on the tolerance, all of the stress
I'm going back and forth, slamming my fists, I'm losing it again
All of the hate makes it feel like love
And I can't even trust any of my friends, damn

I don't wanna die, I don't wanna die young
It's a fight to survive, we're suicidal
I don't wanna die, I don't wanna die young
It's a fight to survive, we're suicidal
I don't wanna die, I don't wanna die young

It's do or die, we live to fight
So don't let me drown, don't let me drown
Don't let me drown, don't let me drown
We'll breach the skies, it's flooding in my mind
Don't let me drown, don't let me drown
Don't let me drown

Kill 'em (Hahaha)
Put your motherfuckin' hands up
No remedy for all this pain
We live to fight, so come try me
No remedy for all this pain
We live to fight, so come try me

It's do or die, we live to fight
So don't let me drown, don't let me drown
Don't let me drown, don't let me drown
We'll breach the skies, it's flooding in my mind
Don't let me drown, don't let me drown
Don't let me drown"
Nightmare,From Ashes to New,heartbroken,True,1281,"I let you in
You sunk your knife so deep
Under my skin
And cut my heart from me

Where did you go? Where's the person you used to be?
I don't know you and you don't know me
You're all alone and you only refuse to see
Let me show you what you can't show me

I will erase the nightmare you became
It comes in waves, you're everything I hate
You try to drag me down
I'll cut you out and now
I will erase the nightmare you became

Nightmare

You're in my hеad
Buried so deep inside
You want me dеad
But I feel so alive

Look at you now that there's nowhere for you to run
I cut you out and the pain is gone
I had my doubts when it started to come undone
You fucked around and you broke my trust

I will erase the nightmare you became
It comes in waves, you're everything I hate
You try to drag me down
I'll cut you out and now
I will erase the nightmare you became

Nightmare

Now I lay me down to sleep
You're the devil in my dreams
Swear to God I will erase
This nightmare you became
Now I lay me down to sleep
You're the devil in my dreams
Swear to God I will erase
This nightmare that you became
Fuck

I will erase the nightmare you became
It comes in waves, you're everything I hate
You try to drag me down
I'll cut you out and now
I will erase the nightmare you became

Nightmare"
Ich ficke euch (alle),K.I.Z,aggressive,True,3163,"Everybody, yeah
Rock your body, yeah
Everybody, yeah (Eh)
Rock your body, yeah (Wart ma' kurz, ich muss kurz Mundschutz rausnehm'n)

Ich schreibe jeden Text in mei'm Kopf mit Caps Lock
Knacke am Kaugummiautomat den Jackpot
Bitch neben mir, die so aussieht wie Houellebecq
Verhungerter Säugling in meiner Louis-Bag
Ey, besser ich habe mit meinen Kindern Sex
Als irgendein Wildfremder aus dem Internet
Ja, ich wеiß, ich seh' nicht mehr so aus wie frühеr
Mein Lifestyle ist schlecht für die Leber wie ein Schraubenzieher
Ich faule von innen (Huh), doch mein Outfit ist spitze (Huh)
Schuhe so weiß, wenn sie unter sich sind, machen sie Ausländerwitze (Huh)
Ich träume jede Nacht davon, dass du Hurensohn stirbst
Sitze neben dir und klatsch' Beifall, wenn das Flugzeug abstürzt

Ich bin kein Sexist
Ich bin kein Sexist
Ich bin kein Sexist

Ich ficke euch alle
Alle
Ich ficke euch alle (Ah)
Alle (Yeah, yeah)
Ich ficke euch alle

Ich schlag' auf dich ein, immer wieder, bis du Matsch bist (Ah)
Trete weiter zu, auch wenn der Ringrichter abbricht (Egal)
Ich hab' ein Gesicht, das nur 'ne Mutter lieben kann
Komme frisch aus dem Entzug, heute zieh' ich hundert Kilogramm (Wuh)
Wir sind Obdachlose
Schlachten ein'n Schwan im Stadtpark (Stopp)
Zerreiße die Jogginghose
Zeige deiner Mutter eine seltene Lachsart (Ah)
Ihr seid Missgeburten
Für die Klicks fresst ihr Hundescheiße (Wuff)
Ich will keine Geburtstagstorte (-torte)
Steck' die Kerze in die Bullenleiche
Ihr hört K.I.Z im Fluchtwagen nach dem Banküberfall (Banküberfall)
Rennt zurück in die Bank und macht das Ganze nochmal (Nochmal)
Ihr macht das Ganze nochmal (Nochmal), ihr macht das Ganze nochmal
Kommt nach zwanzig Jahren raus und ihr macht das Ganze nochmal

Ich bin kein Sexist (Hahahaha)
Ich bin kein Sexist
Ich bin kein Sexist

Ich ficke euch alle
Alle
Ich ficke euch alle
Alle (Ah)
Ich ficke euch—

Ich bin ein Alki mit Muskeln aus Stahl wie Bender
Pfandbons hinter den Wänden meiner Hacienda
Deine Ex macht es sich grad bequem auf meinem Finger
Ich seh' was, was du nicht siehst, und das sind deine Kinder
Ni-Nico Seyfrid (Mister Lover)
Ich mache Mucke für Kippenstopfer
Ich fick' dein'n Vater, du Strichertochter
Und dich danach noch im Triple Whopper
„A-Afterparty bei mir, komm schon?“
Re-Red bitte mit mei'm, mit mei'm Booker!
Seit 
Hurra die Welt geht unter
 hab'n wir 'ne Verantwortung
Und deswegen kümmer' ich mich auch um deine Mutter
„Ha-hast du mal? Kannst du noch? Geht vielleicht?“ – Schnauze!
Sonnenbrand ist das Einzige auf mei'm Nacken
Ich löse Probleme mit Sex, so wie Affen
In mei'm Stammpuff hat sich nur die Rechnung gewaschen
Hals so tief wie ein Kohlenkeller, er leckt ihn ab wie ein'n Drogenteller
Ich explodier' nach zwei Sekunden in deiner Hand wie ein Polenböller

Wenn ich Bock hab' (Fick' ich Männer)
Wenn ich Bock hab' (Fick' ich Mütter)
Wenn ich Bock hab' (Fick' ich Männer)
Wenn ich Bock hab' (Fick' ich Mütter)
Wenn ich Bock hab' (Fick' ich Männer)
Wenn ich Bock hab' (Fick' ich Mütter)
Wenn ich Bock hab'

Dann fick' ich euch alle
Alle
Dann fick' ich euch alle
Alle
[Outro: Nico & 
Fans
]
(
Dann fick' ich euch alle
)
Oh mein Gott, es ist so schön
Danke Schwestern, danke!"
Left Behind,The Plot In You,heartbroken,True,921,"Time has hit you different
But I don't think you've changed
Craving me was useless
All excuses drained

Just know, all the sacrifice had robbed me of my time
Believe me, I don't look back, and I left with my pride

I left behind everything you killed inside
Left you behind
You'd keep me down, I know better now
Won't bring me down again

I still keep your secrets
Know your worst mistakes
Played into my weakness
Stripped away my strength

Onе day, you will see this all for how it truly was
Repeat evеry memory, it's all that's left of us

I left behind everything you killed inside
Left you behind
You'd keep me down, I know better now
Won't bring me down again

Time has hit me different
I don't feel the same
Know I feel this distance
But I don't share the pain
I don't share the pain
No more

I left behind everything you killed inside
Left you behind
You'd keep me down, I know better now
Won't bring me down again"
Sommer in Berlin,Gabriel,lovemaking,False,0,
