Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Stereo Hearts,Gym Class Heroes,lovemaking,True,3061,"My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote
Make me your radio (Yeah, ha)
And turn me up when you feel low (Turn it up a little bit)
This melody was meant for you (Right there)
To sing along to my stereo (Gym Class Heroes, baby!)

If I was just another dusty record on the shelf
Would you blow me off and play me like everybody else?
If I asked you to scratch my back, could you manage that?
Like yikky-yeah check it, Travie, I can handle that
Furthermore, I apologize for any skipping tracks
It's just the last girl that played me left a couple cracks
I used to, used to, used to, used to, now I'm over that
'Cause holding grudges over love is ancient artifacts

If I could only find a note to make you understand
I’d sing it softly in your ear and grab you by the hand
Just keep me stuck inside your head like your favorite tune
And know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo
It beats for you, so listen close
Hear my thoughts in every no— (Yeah)
Oh—ote (Yeah, yeah, come on)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo
Let's go!

If I was an old-school, fifty-pound boombox (Remember them?)
Would you hold me on your shoulder wherever you walk?
Would you turn my volume up in front of the cops? (Turn it up)
And crank it higher every time they told you to stop (Peace)
And all I ask is that you don't get mad at me
When you have to purchase mad D batteries
Appreciate every mixtape your friends make
You never know, we come and go like on the interstate (Never know)

I think I finally found a note to make you understand
If you could hit it, sing along and take me by the hand
Just keep me stuck inside your head, like your favorite tune
You know my heart's a stereo that only plays for you (Uh-ha-ha)

My heart's a stereo (Yeah)
It beats for you, so listen close (Listen)
Hear my thoughts in every no—
Oh—ote (Oh, oh)
Make me your radio (Come on)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo (Sing along like)

Oh, oh oh-oh, oh (Yeah)
Oh oh-oh (To my stereo)
Oh, oh-oh, oh
To sing along to my stereo (Sing along, sing along)

I only pray you never leave me behind (Never leave me)
Because good music can be so hard to find (So hard to find)
I'll take your hand and hold it closer to mine (Yeah)
Thought love was dead, but now you're changing my mind (Yeah, yeah, come on, ooh)

My heart's a stereo (Yeah)
It beats for you, so listen close
Hear my thoughts in every no—
Oh—ote (Oh, oh, oh)
Make me your radio (Huh-uh)
And turn me up when you feel low (Turn it up)
This melody was meant for you
To sing along to my stereo

Oh, oh oh-oh, oh (Ha-ha)
Yeah, yeah, ye—eh—eh
Oh oh oh-oh (To my stereo)
Yeah, yeah, ye—eh—eh
Oh, oh-oh (It's your boy, Travie)
Yeah, yeah, ye—eh—eh
(Gym Class Heroes, baby) To sing along to my stereo
Yeah, yeah, yeah
Yeah"
In the End,Linkin Park,perseverance,True,1820,"It starts with one

One thing, I don't know why
It doesn't even matter how hard you try
Keep that in mind, I designed this rhyme
To explain in due time, all I know
Time is a valuable thing
Watch it fly by as the pendulum swings
Watch it count down to the end of the day
The clock ticks life away, 
it's so unreal
Didn't look out below
Watch the time go right out the window
Tryin' to hold on, d-didn't even know
I wasted it all just to watch you go

I kept everything inside
And even though I tried, it all fell apart
What it meant to me will eventually be
A memory of a time when I tried so hard

I tried so hard and got so far
But in the end, it doesn't even matter
I had to fall to lose it all
But in the end, it doesn't even matter

One thing, I don't know why
It doesn't even matter how hard you try
Keep that in mind, I designed this rhyme
To remind myself how I tried so hard
In spite of the way you were mockin' me
Actin' like I was part of your property
Remembering all the times you fought with me
I'm surprised it got so far
Things aren't the way they were before
You wouldn't even recognize me anymore
Not that you knew me back then
But it all comes back to me in the end

You kept everything inside
And even though I tried, it all fell apart
What it meant to me will eventually be
A memory of a time when I tried so hard

I tried so hard and got so far
But in the end, it doesn't even matter
I had to fall to lose it all
But in the end, it doesn't even matter

I've put my trust in you
Pushed as far as I can go
For all this, there's only one thing you should know
I've put my trust in you
Pushed as far as I can go
For all this, there's only one thing you should know

I tried so hard and got so far
But in the end, it doesn't even matter
I had to fall to lose it all
But in the end, it doesn't even matter"
Paradise,Coldplay,selfdetermination,True,1595,"Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh

When she was just a girl
She expected the world
But it flew away from her reach
So she ran away in her sleep

And dreamed of para-, para-, paradise
Para-, para-, paradise
Para-, para-, paradise
Every time she closed her eyes

Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh

When she was just a girl
She expected the world
But it flew away from her reach
And the bullets catch in her teeth

Life goes on, it gets so heavy
The wheel breaks the butterfly
Every tear, a waterfall
In the night, the stormy night, she'd close her eyes
In the night, the stormy night, away she'd fly

And dream of para-, para-, paradise
Para-, para-, paradise
Para-, para-, paradise
Oh, oh-oh, oh-oh, oh-oh-oh
She'd dream of para-, para-, paradise
Para-, para-, paradise
Para-, para-, paradise
Oh, oh-oh, oh-oh, oh-oh-oh

La, la-la, la-la-la
La, la-la, la-la-la
La, la-la, la-la-la, la-la
So lying underneath those stormy skies
She said, ""Oh, oh-oh-oh-oh, I know the sun must set to rise""

This could be para-, para-, paradise
Para-, para-, paradise
This could be para-, para-, paradise
Oh, oh-oh, oh-oh, oh-oh-oh
This could be para-, para-paradise
Para-, para-, paradise
This could be para-, para-, paradise
Oh, oh-oh, oh-oh, oh-oh-oh


This could be para-, para-, paradise
This could be para-, para-, paradise
This could be para-, para-, paradise
Oh-oh-oh-oh-oh, oh-oh-oh

Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh"
Gives You Hell,All-American-Rejects,selfdetermination,True,2236,"I wake up every evenin'
With a big smile on my face
And it never feels outta place
And you're still probably workin'
At a 9 to 5 pace
I wonder how bad that tastes

When you see my face, hope it gives you hell, hope it gives you hell
When you walk my way, hope it gives you hell, hope it gives you hell

Now where's your picket fence, love?
And where's that shiny car?
And did it ever get you far?
You never seemed so tense, love
I've never seen you fall so hard
Do you know where you are?

And truth be told, I miss you
And truth be told, I'm lyin'

When you see my face, hope it gives you hell, hope it gives you hell
When you walk my way, hope it gives you hell, hope it gives you hell
If you find a man that's worth a damn and treats you well
Then he's a fool, you're just as well, hope it gives you hell
I hope it gives you hell

Tomorrow, you'll be thinkin' to yourself
""Yeah, where did it all go wrong?""
But the list goes on and on

And truth be told, I miss you
And truth be told, I'm lyin'

When you see my face, hope it gives you hell, hope it gives you hell
When you walk my way, hope it gives you hell, hope it gives you hell
When you find a man that's worth a damn and treats you well
Then he's a fool, you're just as well, hope it gives you hell

Now you'll never see what you've done to me
You can take back your memories, they're no good to me
And here's all your lies, you can look me in the eyes
With the sad, sad look that you wear so well

(When you see my face, hope it gives you hell, hope it gives you hell)
(When you walk my way, hope it gives you hell, hope it gives you hell)
(When you find a man that's worth a damn and treats you well)
(Then he's a fool, you're just as well, hope it gives you hell)

When you see my face, hope it gives you hell, hope it gives you hell (Hope it gives you hell!)
When you walk my way, hope it gives you hell, hope it gives you hell (Hope it gives you hell)
When you hear this song and you sing along, no, you'll never tell (No, you'll never tell)
Then you're the fool, I'm just as well, hope it gives you hell (Hope it gives you hell)

When you hear this song, I hope that it will give you hell
(Hope it gives you hell)
You can sing along, I hope that it puts you through hell"
Kiss from a Rose,Seal,lovemaking,True,2112,"Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya

There used to be a greying tower alone on the sea
And you became the light on the dark side of me
Love remained a drug that's the high and not the pill

But did you know that when it snows
My eyes become large and
The light that you shine can't be seen?

Baby, I compare you to a kiss from a rose on the grey
Ooh, the more I get of you, stranger it feels, yeah
And now that your rose is in bloom
A light hits the gloom on the grey

Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya
Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya

There is so much a man can tell you
So much he can say
You remain my power, my pleasure, my pain, baby
To me, you're like a growing addiction that I can't deny
Won't you tell me, is that healthy, baby?

But did you know that when it snows
My eyes become large and
The light that you shine can't be seen?

Baby, I compare you to a kiss from a rose on the grey
Ooh, the more I get of you, stranger it feels, yeah
Now that your rose is in bloom
A light hits the gloom on the grey

I've been kissed by a rose on the grey
I, I've been kissed by a rose on the grey
I've (And if I should fall, will it all go away?) been kissed by a rose on the grey
I, I've been kissed by a rose on the grey

There is so much a man can tell you
So much he can say
You remain my power, my pleasure, my pain
To me you're like a growing addiction that I can't deny, yeah
Won't you tell me, is that healthy, baby?

But did you know that when it snows
My eyes become large and
The light that you shine can't be seen?

Baby, I compare you to a kiss from a rose on the grey
Ooh, the more I get of you, the stranger it feels, yeah
Now that your rose is in bloom
A light hits the gloom on the grey
Yes, I compare you to a kiss from a rose on the grey
Ooh, the more I get of you, the stranger it feels, yeah
And now that your rose is in bloom
A light hits the gloom on the grey

Ba-ya-ya, ba-da-da-da-da-da, ba-ya-ya

Now that your rose is in bloom
A light hits the gloom on the grey"
Let Her Go,Passenger,heartbroken,True,1977,"Well, you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go

And you let her go

Staring at the bottom of your glass
Hoping one day you'll make a dream last
But dreams come slow and they go so fast
You see her when you close your eyes
Maybe one day you'll understand why
Everything you touch surely dies

But you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go

Staring at the ceiling in the dark
Same old empty feeling in your heart
'Cause love comes slow and it goes so fast
Well, you see her when you fall asleep
But never to touch and never to keep
'Cause you loved her too much and you dived too deep

Well, you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go

And you let her go, oh, woah, mm, oh
And you let her go, oh, woah, uh, no
Well, you let her go

'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go

'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go"
Nothing Else Matters,Metallica,selfdetermination,True,1132,"So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
And nothing else matters

Never opened myself this way
Life is ours, we live it our way
All these words, I don't just say
And nothing else matters
Trust I seek and I find in you
Every day for us something new
Open mind for a different view
And nothing else matters

Never cared for what they do
Never cared for what they know
But I know

So close, no matter how far
It couldn't be much more from the heart
Forever trusting who we are
And nothing else matters

Never cared for what they do
Never cared for what they know
But I know


I never opened myself this way
Life is ours, we live it our way
All these words, I don't just say
And nothing else matters
Trust I seek and I find in you
Every day for us something new
Open mind for a different view
And nothing else matters

Never cared for what they say
Never cared for games they play
Never cared for what they do
Never cared for what they know
And I know, yeah, yeah


So close, no matter how far
Couldn't be much more from the heart
Forever trusting who we are
No, nothing else matters"
Turn Off The Light,Nelly Furtado,heartbroken,True,2596,"It's getting so lonely inside this bed
Don't know if I should lick my wounds or say, ""Woe is me"" instead
And there's an aching inside my head
It's telling me, ""You're better off alone""

But after midnight
Morning will come
And the day will see
If you will get some

They say, ""That girl, ya know, she act too tough, tough, tough
Well, it's 'til I turn off the light, turn off the light
They say, ""That girl, you know, she act so rough, rough, rough
Well, it's 'til I turn off the light, turn off the light
And I say, ""Follow me, follow me, follow me down
Down, down, down
'Til you see all my dreams""
Not everything in this magical world is quite what it seems

I looked above the other day
'Cause I think I'm good and ready for a change
I live my life by the moon (By the moon)
If it's high, play it low
If it's harvest, go slow
And if it's full, then go

But after midnight
Morning will come
And the day will see
If you're gonna get some

They say, ""That girl, ya know, she act too tough, tough, tough
Well, it's 'til I turn off the light, turn off the light
They say, ""That girl, you know, she act so rough, rough, rough
Well, it's 'til I turn off the light, turn off the light
And I say, ""Follow me, follow me, follow me down
Down, down, down
'Til you see all my dreams""
Not everything in this magical world is quite what it seems

And I'm searching for things that I just cannot see
Why don't you, don't you, don't you come and be with me?
I pretend to be cool with me, wanna believe
That I can do it on my own without my heart on my sleeve
I'm running, I'm running, catch up with me, life
Where is the love that I'm looking to find?
It's all in me, can't you see? Why can't you, why can't you see?
It's all in me

All in me, yeah, where is your logic?
(Turn off the light, turn off the light)
Who do you need?
(Turn off the light, turn off the light)
And I said follow me, follow me, follow me
Down, down, down, down
Do you see all my dreams? (Yeah)
Not everything in this magical world is quite what it seems
Follow me, follow me
Down, down, down, down
(Turn off the light, turn off the light)
Follow me down, follow me
Down, down, down
(Turn off the light, turn off the light)
And I said follow me, follow me, follow me
Down, down, down, down
(Do you see all my dreams?)
See all my dreams
Follow me follow me follow me
Down down down down
See all my dreams
See all my dreams

All in me yeah, where is your logic?
(Turn off the light, turn off the light)
Who do you need?
(Turn off the light, turn off the light)
Where can you turn?
(Turn off the light, turn off the light)
Who do you need?"
I’m Like A Bird,Nelly Furtado,heartbroken,True,2258,"You're beautiful, that's for sure
You'll never ever fade
You're lovely, but it's not for sure
That I won't ever change

And though my love is rare
Though my love is true

I'm like a bird, I'll only fly away
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away
I don't know where my soul is (Soul is)
I don't know where my home is
All I need for you to know is

Your faith in me brings me to tears (Oh)
Even after all these years, years
And it pains me so much to tell
That you don't know me that well
And though my love is rare
Though my love is true

I'm like a bird, I'll only fly away
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away (Fly away)
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is

It's not that I wanna say goodbye
It's just that every time you try
To tell me, me that you love me (Oh-oh)
Each and every single day
I know I'm gonna have to eventually
Give you away

And though my love is rare, rare, rare
And though my love is true, yeah
Hey, I'm just scared
That we may fall through
Yeah, yeah-yeah, yeah, yeah

I'm like a bird (I'm like a bird)
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away (Fly away)
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away
(I don't know where my soul is)
I don't know where my soul is (Soul is)
(I don't know where my home is, oh)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away
(I don't know where my soul is)
(I don't know where my home is)
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is

I'm like a bird, I'll only fly away
I don't know where my soul is (Soul is)
I don't know where my home is
And baby, all I need for you to know is
I'm like a bird, I'll only fly away
I don't know where my soul is (Soul is)
I don't know where my home is"
The Bad Touch,Bloodhound Gang,lovemaking,True,2206,"Ha-Ha! Well now, we call this the act of mating
But there are several other very important differences
Between human beings and animals that you should know about
(I'd appreciate your input)

Sweat baby, sweat baby, sex is a Texas drought
Me and you do the kind of stuff that only Prince would sing about
So put your hands down my pants and I'll bet you'll feel nuts
Yes, I'm Siskel, yes, I'm Ebert and you're getting two thumbs up
You've had enough of two-hand touch, you want it rough, you're out of bounds
I want you smothered, want you covered, like my Waffle House hash browns
Come quicker than FedEx, never reach an apex, just like Coca-Cola stock, you are inclined
To make me rise an hour early, just like Daylight Savings Time

Do it now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Do it again now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Getting horny now


Love, the kind you clean up with a mop and bucket
Like the lost catacombs of Egypt, only God knows where we stuck it
Hieroglyphics, let me be Pacific: I wanna be down in your South Seas
But I got this notion that the motion of your ocean means ""Small Craft Advisory""
So if I capsize on your thighs high tide, B-5, you sunk my battleship
Please turn me on, I'm Mister Coffee with an automatic drip
So show me yours, I'll show you mine, ""Tool Time,"" you'll Lovett just like Lyle
And then we'll do it doggy style so we can both watch ""X-Files""

Do it now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Do it again now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Getting horny now


You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Do it again now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Do it now

You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Do it again now
You and me, baby, ain't nothing but mammals
So let's do it like they do on the Discovery Channel
Getting horny now"
Patience,Take That,lovemaking,True,1028,"Just have a little patience
I'm still hurting from a love I lost
I'm feeling your frustration
But any minute all the pain will stop

Just hold me close inside your arms tonight
Don't be too hard on my emotions

'Cause I
Need time
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little patience

I really wanna start over again
I know you wanna be my salvation
The one that I can always depend

I'll try to be strong
Believe me, I'm trying to move on
It's complicated, but understand me

'Cause I
Need time
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little patience, yeah
Have a little patience, yeah

'Cause the scars run so deep
It's been hard, but I have to believe
Have a little patience
Have a little patience, oh

'Cause I
I just need time
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little patience
Have a little patience
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little patience"
Where Is My Mind?,Pixies,loneliness,True,1048,"[Intro: Black Francis & 
Kim Deal
]
Ooh, 
stop

With your feet on the air and your head on the ground
Try this trick and spin it, (Yeah) yeah
Your head will collapse, if there's nothing in it
And you'll ask yourself

Where is my mind?
Where is my mind?
Where is my mind?
(Where is my mind?)
(Where is my mind?)
(Where is my mind?)
Way out in the water, see it swimmin'

I was swimmin' in the Caribbean
Animals were hidin' behind the rock
Except the little fish
Bump into me, swear he's tryin' a talk to me, say wait, wait

Where is my mind?
Where is my mind?
Where is my mind?
(Where is my mind?)
(Where is—)
Way out in the water, see it swimmin'


With your feet on the air and your head on the ground
Try this trick and spin it, yeah (Brr)
Your head will collapse, if there's nothing in it
And you'll ask yourself

Where is my mind?
Where is my mind?
Where is my mind?
(Where is my mind?)
(Where is—)
(Where is my mind?)
Way out in the water, see it swimmin'

With your feet on the air and your head on the ground
Try this trick and spin it, yeah"
She’s a Maniac,Phone Calls From Home,selfdetermination,True,1417,"Just a steel town girl on a Saturday night
Looking for the fight of her life
In the real time world no one sees her at all
They all say she's crazy
Locking rhythms to the beat of her heart
Changing moment into light
She has danced into the danger zone
When the dancer becomes the dance
It can cut you like a knife
If the gift becomes the fire
All the while you're stuck between
What's will and what will be
She's a maniac, maniac on the floor
And she's dancing like she never danced before
She's a maniac, maniac on the floor
And she's dancing like she never danced before
On the ice filled line of sanity
It's a place most never see
It's a hard won place of mystery
You can touch it but can't hold it
You work all your life for that moment in time
It can come or pass you by
It's a push of the world but there's always a chance
If the hunger stays alive
There's a cold kinetic heat
Struggling, stretching for the beat
Never stopping
With her hair against the wind
She's a maniac, maniac on the floor
And she's dancing like she never danced before
She's a maniac, maniac on the floor
And she's dancing like she never danced before
It can cut you like a knife
If the gift becomes the fire
All the while you're stuck between
What's will and what will be
She's a maniac, maniac at your door
And she's dancing like she never danced before
She's a maniac, maniac at your door
And she's dancing like she never danced before"
Zombie,The Cranberries,aggressive,True,969,"Another head hangs lowly
Child is slowly taken
And the violence caused such silence
Who are we, mistaken?

But you see, it's not me, it's not my family
In your head, in your head, they are fightin'
With their tanks and their bombs and their bombs and their guns
In your head, in your head, they are cryin'

In your head, in your head
Zombie, zombie, zombie-ie-ie
What's in your head, in your head?
Zombie, zombie, zombie-ie-ie-ie, oh

Doo, doo, doo, doo
Doo, doo, doo, doo
Doo, doo, doo, doo
Doo, doo, doo, doo

Another mother's breakin'
Heart is takin' over
When the violence causes silence
We must be mistaken

It's the same old theme, since 1916
In your head, in your head, they're still fightin'
With their tanks and their bombs and their bombs and their guns
In your head, in your head, they are dyin'

In your head, in your head
Zombie, zombie, zombie-ie-ie
What's in your head, in your head?
Zombie, zombie, zombie-ie-ie-ie
Oh-oh-oh-oh, oh-oh-oh, eh-eh-oh, ya-ya"
Enjoy the Silence,Depeche Mode,lovemaking,True,739,"Words like violence break the silence
Come crashing in into my little world
Painful to me, pierce right through me
Can't you understand? Oh, my little girl

All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm


Vows are spoken to be broken
Feelings are intense, words are trivial
Pleasures remain, so does the pain
Words are meaningless and forgettable

All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm


All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm
All I ever wanted
All I ever needed is here in my arms
Words are very unnecessary
They can only do harm


Enjoy the silence"
Seven Nation Army,The White Stripes,aggressive,True,933,"I'm gonna fight 'em off
A seven-nation army couldn't hold me back
They're gonna rip it off
Takin' their time right behind my back
And I'm talkin' to myself at night because I can't forget
Back and forth through my mind, behind a cigarette
And the message comin' from my eyes says, ""Leave it alone""


Don't wanna hear about it
Every single one's got a story to tell
Everyone knows about it
From the Queen of England to the Hounds of Hell
And if I catch it comin' back my way, I'm gonna serve it to you
And that ain't what you want to hear, but that's what I'll do
And the feelin' comin' from my bones says, ""Find a home""


I'm goin' to Wichita
Far from this opera forevermore
I'm gonna work the straw
Make the sweat drip out of every pore
And I'm bleedin' and I'm bleedin' and I'm bleedin' right before the Lord
All the words are gonna bleed from me and I will think no more
And the stains comin' from my blood tell me, ""Go back home"""
Pumped Up Kicks,Foster The People,aggressive,True,2010,"Robert's got a quick hand
He'll look around the room, he won't tell you his plan
He's got a rolled cigarette
Hanging out his mouth, he's a cowboy kid
Yeah, he found a six-shooter gun
In his dad's closet with a box of fun things
I don't even know what
But he's coming for you, yeah, he's coming for you, wait

All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet
All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet

Daddy works a long day
He be coming home late, and he's coming home late
And he's bringing me a surprise
'Cause dinner's in the kitchen, and it's packed in ice
I've waited for a long time
Yeah, the sleight of my hand is now a quick-pull trigger
I reason with my cigarette
And say, ""Your hair's on fire, you must've lost your wits,"" yeah

All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet
All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet

Run, run, run, run
Ru-ru-ru-run, run, run
Ru-ru-ru-ru-run, run, run, run
Ru-ru-ru-run
Run, run, ru-run, run

All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet
All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet
All the other kids with the pumped-up kicks
You better run, better run, outrun my gun
All the other kids with the pumped-up kicks
You better run, better run faster than my bullet"
